TIME,VALUE
1702912919832,2190
1702912919852,2189
1702912919872,2177
1702912919892,2176
1702912919912,2201
1702912919932,2190
1702912919952,2188
1702912919972,2187
1702912919992,2190
1702912920012,2187
1702912920032,2190
1702912920052,2195
1702912920072,2192
1702912920092,2199
1702912920112,2188
1702912920132,2189
1702912920152,2191
1702912920172,2191
1702912920192,2187
1702912920212,2187
1702912920232,2192
1702912920252,2192
1702912920272,2191
1702912920292,2199
1702912920312,2187
1702912920332,2185
1702912920352,2188
1702912920372,2187
1702912920392,2189
1702912920412,2190
1702912920432,2189
1702912920452,2189
1702912920472,2190
1702912920492,2187
1702912920512,2177
1702912920532,2190
1702912920552,2189
1702912920572,2187
1702912920592,2188
1702912920612,2186
1702912920632,2191
1702912920652,2187
1702912920672,2175
1702912920692,2178
1702912920712,2174
1702912920732,2182
1702912920752,2180
1702912920772,2177
1702912920792,2180
1702912920812,2197
1702912920832,2185
1702912920852,2190
1702912920872,2188
1702912920892,2171
1702912920912,2206
1702912920932,2189
1702912920952,2187
1702912920972,2187
1702912920992,2192
1702912921012,2189
1702912921032,2191
1702912921052,2200
1702912921072,2190
1702912921092,2191
1702912921112,2187
1702912921132,2190
1702912921152,2190
1702912921172,2191
1702912921192,2191
1702912921212,2190
